[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:344d394c5702007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:4e3230414f02007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:4838554a5302007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:324b55414602007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:415131564602007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:543648513002007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:5a4c4e433002007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:465847575702007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:544f544d3202007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:463336384602007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:58434e504702007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:344757554902007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:584a35485702007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:454741394d02007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:364c584e5a02007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:523836413302007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:30445a424b02007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:454e4d484702007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:514844514802007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:314949364c02007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:5030574d3302007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:4a4659573602007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:475954325002007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:493433435602007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:325041435802007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:4e4a47475a02007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:304f44454702007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:584146364502007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:53495a4c4f02007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:4b4333354902007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:55384c433402007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:564546413402007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:384a4e414702007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:374530555402007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:4f4b544d3502007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:4b4c58525902007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:57444d414802007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:424d31355002007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:525652444c02007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:4d334f4e3602007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:4c344d565702007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:324138333102007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:465957345402007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:533433464102007230000108c00000d00200
[21/04/2023 15:43:01] R:02007230000108c00000d00200 | S:473643593002007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4b36524a3202007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:5430374f3502007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:493039414902007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:464230395802007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:474b42364802007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:453241554502007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:465a56563202007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4e454c523902007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:553654453002007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:424a52443402007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4733324a3002007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4858564a4302007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4255504c3902007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:325247315a02007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:57574f344b02007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4f4c44535402007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:395239315702007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:355652423202007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:37494e395502007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4b4943345602007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:483137413702007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4d4139554402007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:375754304a02007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:355a56333202007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:303132574402007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:503537544e02007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:51594a484102007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4f4d574c3702007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:373532593602007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4e5254503702007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:414932303902007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4f494c363702007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:48505a5a4802007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:344456444602007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:453651513202007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:373143413402007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:58464b383702007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:594f31323902007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:564338425802007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4a594b4f3002007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:304248335202007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:564955324202007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4932425a5602007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4c474d515102007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:594f30443802007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:555248355a02007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:505545463602007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:51574d5a4a02007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:543156465402007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:315844375502007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:394b44414402007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4b4c52374802007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4c5a48534802007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:323831325502007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:365a52425202007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:384a4f4b3902007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4e4a53525802007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:484d30533802007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:524b56464202007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:545735505302007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:505443474602007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:545348473802007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:53595a483302007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:5346314e4802007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:415033513402007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4a4237463802007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:544d48474502007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:49304e303902007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:475343315602007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4c4f48523902007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4d4751514102007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:365143474202007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4c5145394802007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:4f4951463402007230000108c00000d00200
[21/04/2023 15:43:02] R:02007230000108c00000d00200 | S:564f374f5502007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:443153534302007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:4f514d413702007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:314b58543602007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:4e3342415a02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:39514e553002007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:5a464a4f3302007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:5755574a3902007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:5642444d4c02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:464152454a02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:434758324202007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:584230503202007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:394647545402007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:434554593602007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:5438594d4702007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:505147334502007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:47524d315002007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:4c3753593402007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:543939395102007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:4f4f50574402007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:463143324e02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:353438563502007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:374935534b02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:55554d364b02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:5142594e4102007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:474133545a02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:544153435302007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:44554a304e02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:5135444d4402007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:514b46543402007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:4b5955494e02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:565154574802007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:504b33465102007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:49364a444502007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:503035453102007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:5333584d3602007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:455647493702007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:4f37304f5a02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:334e48413602007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:393248383902007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:503259514b02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:3637494b4f02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:535642313302007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:594343513102007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:485250445902007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:474952455102007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:443354454c02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:455435573502007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:365a335a3602007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:415656303802007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:583935354502007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:55545a524f02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:565846474202007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:594631434202007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:363559463302007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:555959474d02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:313055573802007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:36364d394102007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:415248353602007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:393359563202007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:434151375802007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:3046534f4102007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:58424a385002007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:303943325102007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:523259443602007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:34394f523202007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:4c474b475702007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:3049584a5902007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:4f5656434202007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:4b5643525a02007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:4c5158583702007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:35574f314202007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:344f32365402007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:50344e425102007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:3048535a3902007230000108c00000d00200
[21/04/2023 15:43:03] R:02007230000108c00000d00200 | S:54354d393502007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4e5356385402007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:5a4333553202007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:463458393102007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4e4230505202007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4b5a485a4202007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:35374e354f02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:32394d313002007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:595634584202007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:305157434a02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:415546433802007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4f4148395502007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:5954544e4602007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:5050394c3302007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:313552555302007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4e454c4f4802007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:46444f4e5802007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:37384f4d3902007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:495137345a02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4831414e4b02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:423247524702007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:554a5a4c3602007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4f4532593302007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4b4c31534502007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:304946314702007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:443149324e02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:52594a354702007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:45595a304c02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:544153534902007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:343637534402007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4155504f4702007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:5939374a5502007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:305054425a02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4c324f524a02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:3949574a4202007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:415647335702007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:425a304f5802007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4a3157303902007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4147514e5602007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:384d53413302007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:324b4d535402007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:5259335a4d02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:46464d435902007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4948594c5302007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:563235544b02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:47504e353302007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:415743514402007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:57574c524702007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:504258464202007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:503832433602007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:555655535a02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:325235514102007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4c5030574502007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:415838514f02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:443654434e02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:454646545502007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4b4c4e463202007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:355049414202007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4756344e3602007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:394c4e4d3702007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4f384a415a02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:41324c484602007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4a4136473002007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:595a39594d02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:444c4f563602007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:47564f583802007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:473459453202007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:363459554202007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:3146574e5002007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:444e555a4702007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:39384f375802007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:4252434c5a02007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:595743383302007230000108c00000d00200
[21/04/2023 15:43:04] R:02007230000108c00000d00200 | S:434342413402007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:494d584c4d02007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:323552304402007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:3254575a4d02007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:5a3535333302007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:323658384202007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:364c344e3102007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:4d3038324202007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:4c43504a5902007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:413758545902007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:344b31363302007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:56444c534502007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:5830374b3602007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:4a4d464f3902007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:5a465a574902007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:485046424202007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:413248493802007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:4e484b563702007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:585a55384502007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:423756315702007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:453243325602007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:4f564a433302007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:384d42563802007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:4e31464c3702007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:4b324c345502007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:375530304202007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:4d324e424302007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:34504a503702007230000108c00000d00200
[21/04/2023 15:43:05] R:02007230000108c00000d00200 | S:5842515a4c02007230000108c00000d00200
